Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Test_Used,F_Statistic,P_Value,Effect_Size,Decision,Pooling_Recommendation
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Status_Score,Kruskal-Wallis,80.55225573902284,2.3365404625109613e-17,0.6769,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,26.16841763463142,8.793547687879365e-06,0.2199,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,41.36059635560462,5.483243338716295e-09,0.3476,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Competence_Score,Kruskal-Wallis,23.380687830687773,3.363756565106674e-05,0.1965,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Fit_Score,Kruskal-Wallis,49.623691721787935,9.608115414567567e-11,0.417,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Performance_Score,Kruskal-Wallis,39.414398058186286,1.4179689500998902e-08,0.3312,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,46.3331452536722,4.817907124795321e-10,0.3894,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Status_Score,Kruskal-Wallis,4.715372844515183,0.1938653964117873,0.0396,Fail to Reject H0 (Models Equivalent),Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Warmth_Score,Kruskal-Wallis,1.3709319169483132,0.7123623708346476,0.0115,Fail to Reject H0 (Models Equivalent),Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Hireability_Score,Kruskal-Wallis,68.11093593768165,1.0831487837936883e-14,0.5724,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Competence_Score,Kruskal-Wallis,70.2609376548716,3.753034705204224e-15,0.5904,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Fit_Score,Kruskal-Wallis,83.24724198370963,6.170808835827944e-18,0.6996,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,88.57865586149303,4.424012575114114e-19,0.7444,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,86.65963473152212,1.1425505062380311e-18,0.7282,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Status_Score,Kruskal-Wallis,89.63857079795386,2.6193018921487886e-19,0.7533,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,61.562771959807584,2.7246028431632096e-13,0.5173,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Hireability_Score,Kruskal-Wallis,55.605855635525096,5.0986109806693844e-12,0.4673,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Competence_Score,Kruskal-Wallis,44.23833450939951,1.3431088713428558e-09,0.3718,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Fit_Score,Kruskal-Wallis,56.336140569765014,3.5613085541316515e-12,0.4734,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Performance_Score,Kruskal-Wallis,51.295388970051086,4.232128394279022e-11,0.4311,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,38.85717595238296,1.8608921197503138e-08,0.3265,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Status_Score,Kruskal-Wallis,9.8659875252786,0.019740322404065702,0.0829,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Warmth_Score,Kruskal-Wallis,24.365339205397227,2.0955484632990394e-05,0.2048,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,53.63900079617305,1.3396792652597048e-11,0.4507,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Competence_Score,Kruskal-Wallis,83.99771510641074,4.258755573588781e-18,0.7059,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Fit_Score,Kruskal-Wallis,79.53933521514129,3.8534040023284296e-17,0.6684,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Performance_Score,Kruskal-Wallis,89.66365964315816,2.5870036377266695e-19,0.7535,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,86.67365510032847,1.1346587522488983e-18,0.7284,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Status_Score,Kruskal-Wallis,94.833174397614,2.0052441980029026e-20,0.7969,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,62.26310237181096,1.9302294372036238e-13,0.5232,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,60.842344173441695,3.8838790690895167e-13,0.5113,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Competence_Score,Kruskal-Wallis,47.37209302325579,2.8965143725787903e-10,0.3981,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Fit_Score,Kruskal-Wallis,68.60857427319789,8.475469400873992e-15,0.5765,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Performance_Score,Kruskal-Wallis,58.49587856375992,1.2317619320343e-12,0.4916,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,49.85421321087277,8.581224962146631e-11,0.4189,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Status_Score,Kruskal-Wallis,45.80777777777771,6.231108707643338e-10,0.3849,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Warmth_Score,Kruskal-Wallis,2.644444444444425,0.4497510823810621,0.0222,Fail to Reject H0 (Models Equivalent),Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Hireability_Score,Kruskal-Wallis,84.70526800161812,3.0020595592549346e-18,0.7118,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Competence_Score,Kruskal-Wallis,83.80969440164355,4.673427275956154e-18,0.7043,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Fit_Score,Kruskal-Wallis,77.07535931453836,1.3008437059857808e-16,0.6477,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,79.93774585962771,3.165115050254545e-17,0.6717,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,80.61728877297426,2.2626772368823512e-17,0.6775,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Status_Score,Kruskal-Wallis,86.53485252140821,1.2152499432383384e-18,0.7272,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,20.974768209464628,0.00010655405372346561,0.1763,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Hireability_Score,Kruskal-Wallis,67.53118581135612,1.441370009170308e-14,0.5675,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Competence_Score,Kruskal-Wallis,65.29951690821251,4.328022133668122e-14,0.5487,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Fit_Score,Kruskal-Wallis,88.90560640732261,3.7635919099142587e-19,0.7471,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Performance_Score,Kruskal-Wallis,63.696815405708534,9.529620285443283e-14,0.5353,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,66.01443208035596,3.043288628507893e-14,0.5547,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Status_Score,Kruskal-Wallis,70.23007252281619,3.810588510317699e-15,0.5902,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Warmth_Score,Kruskal-Wallis,35.0090322580645,1.2129085486332806e-07,0.2942,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,71.72702470422585,1.8213313242890298e-15,0.6027,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Competence_Score,Kruskal-Wallis,85.15825825825827,2.3998579639471846e-18,0.7156,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Fit_Score,Kruskal-Wallis,78.60594277329419,6.109805010789448e-17,0.6606,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Performance_Score,Kruskal-Wallis,76.26302028081919,1.9425817994204506e-16,0.6409,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Leadership_Avg,Kruskal-Wallis,73.58201794887322,7.294239945817338e-16,0.6183,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Status_Score,Kruskal-Wallis,80.79718330909677,2.070291271229492e-17,0.679,Reject H0 (Models Differ),Do Not Pool
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,USA,Warmth_Score,Kruskal-Wallis,26.50382415639777,7.48010561393656e-06,0.2227,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Hireability_Score,Kruskal-Wallis,48.43814238998309,1.7180203862956553e-10,0.407,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Competence_Score,Kruskal-Wallis,26.12202564102562,8.992475497286217e-06,0.2195,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Fit_Score,Kruskal-Wallis,46.711338093783695,4.003397872417377e-10,0.3925,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Performance_Score,Kruskal-Wallis,49.51789644824014,1.0119651966916392e-10,0.4161,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Leadership_Avg,Kruskal-Wallis,15.731530147292592,0.0012871327432943086,0.1322,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Status_Score,Kruskal-Wallis,1.7446676970633133,0.627049226257635,0.0147,Fail to Reject H0 (Models Equivalent),Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,China,Warmth_Score,Kruskal-Wallis,6.70404721204724,0.08195355776105014,0.0563,Fail to Reject H0 (Models Equivalent),Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Hireability_Score,Kruskal-Wallis,41.145795352284125,6.089778497619463e-09,0.3458,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Competence_Score,Kruskal-Wallis,74.94368939362762,3.725421321004401e-16,0.6298,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Fit_Score,Kruskal-Wallis,86.2240681932141,1.4170585194037492e-18,0.7246,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Performance_Score,Kruskal-Wallis,72.68426930117467,1.1358686889202434e-15,0.6108,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Leadership_Avg,Kruskal-Wallis,88.08364851402541,5.6508736601691855e-19,0.7402,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Status_Score,Kruskal-Wallis,85.72534393572535,1.8132307417308046e-18,0.7204,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Agentic,USA,Warmth_Score,Kruskal-Wallis,67.12326933056563,1.762281272846037e-14,0.5641,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Hireability_Score,Kruskal-Wallis,33.82563687494848,2.156414651838549e-07,0.2842,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Competence_Score,Kruskal-Wallis,35.42749546279491,9.89474792224674e-08,0.2977,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Fit_Score,Kruskal-Wallis,26.867274132979887,6.276868464828719e-06,0.2258,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Performance_Score,Kruskal-Wallis,34.609085334895475,1.4733731627144814e-07,0.2908,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Leadership_Avg,Kruskal-Wallis,13.54703303585402,0.003591282321490065,0.1138,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Status_Score,Kruskal-Wallis,5.1632205727414595,0.16022812885762608,0.0434,Fail to Reject H0 (Models Equivalent),Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,China,Warmth_Score,Kruskal-Wallis,4.258030441557925,0.23491577759000443,0.0358,Fail to Reject H0 (Models Equivalent),Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Hireability_Score,Kruskal-Wallis,33.1579006330638,2.982894052723666e-07,0.2786,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Competence_Score,Kruskal-Wallis,65.41752182475737,4.083622714626213e-14,0.5497,Reject H0 (Models Differ),Do Not Pool
standard,Sales / Business Development,China,Balanced,Entry-Level,Communal,USA,Fit_Score,Kruskal-Wallis,62.638573422123386,1.6045086150887547e-13,0.5264,Reject H0 (Models Differ),Do Not Pool
