Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Normality_p_value,Levene_p_value,Assumptions_Passed
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Entry-Level,Communal,USA,Hireability_Score,3.317337834688198e-08,0.002186599536227829,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Entry-Level,Communal,USA,Competence_Score,1.7832852553163657e-10,0.0006970659524100391,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Entry-Level,Communal,USA,Fit_Score,1.0146373947552326e-08,1.838060802612438e-07,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Entry-Level,Communal,USA,Performance_Score,2.0942965174731842e-08,0.0030149130673861606,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Entry-Level,Communal,USA,Leadership_Avg,7.766376725845856e-12,0.0017757289671072214,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Entry-Level,Communal,USA,Status_Score,1.7324497589408543e-09,0.4954065523110014,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Entry-Level,Communal,USA,Warmth_Score,1.0146373947552399e-08,0.3316147656031125,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,China,Hireability_Score,1.803187030677128e-10,2.3104339862384993e-07,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,China,Competence_Score,7.766376725845856e-12,0.00019624163085012625,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,China,Fit_Score,7.766376725845942e-12,4.8724401088300775e-08,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,China,Performance_Score,7.766376725845856e-12,2.6764610742545343e-05,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,China,Leadership_Avg,0.0,1.1273474553775123e-06,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,China,Status_Score,7.766376725845856e-12,7.57220846637842e-05,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,China,Warmth_Score,0.0,0.0002512949965184217,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,USA,Hireability_Score,4.371898415217211e-09,0.05423271604583307,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,USA,Competence_Score,4.4017198651534915e-11,0.054968245240799206,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,USA,Fit_Score,2.2505692840914705e-11,5.832284052918437e-05,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,USA,Performance_Score,2.2505692840914705e-11,0.11048436597764281,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,6.640075540820181e-08,0.2644733735266411,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,USA,Status_Score,2.9432415566184767e-11,0.018756833159917986,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Agentic,USA,Warmth_Score,4.4017198651534915e-11,0.12952957509578916,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,China,Hireability_Score,0.0,0.16823615635236586,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,China,Competence_Score,7.766376725845856e-12,0.4135692421278546,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,China,Fit_Score,4.4017198651534915e-11,0.054968245240799206,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,China,Performance_Score,0.0,0.012434868952078,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,China,Leadership_Avg,0.0,1.7547914089049913e-06,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,China,Status_Score,0.0,7.848030368472167e-12,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,China,Warmth_Score,1.7832852553163528e-10,0.14593874457736386,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,USA,Hireability_Score,7.766376725845942e-12,0.0002757566474256923,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,USA,Competence_Score,0.0,0.00036469021680314036,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,USA,Fit_Score,1.7832852553163657e-10,0.0003604193218804048,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,USA,Performance_Score,4.4017198651534915e-11,0.0007182420205860418,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,USA,Leadership_Avg,0.0,5.065606603034345e-18,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,USA,Status_Score,0.0,7.258758825645151e-07,False
region,Procurement / Sourcing / Supply Chain,Europe,Neutral,Senior-Level,Communal,USA,Warmth_Score,1.1276526727470863e-09,5.6188036113963184e-05,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,China,Hireability_Score,1.7324497589408543e-09,0.1937410934482204,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,China,Competence_Score,5.981489887632073e-10,0.13507430085475802,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,China,Fit_Score,4.897490013396004e-08,0.03809767491114007,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,China,Performance_Score,1.7324497589408543e-09,0.03474086334962078,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,China,Leadership_Avg,0.0,7.887452898492324e-06,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,China,Status_Score,5.981489887632073e-10,0.04660800673921728,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,China,Warmth_Score,0.0,7.937778047222222e-05,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,USA,Hireability_Score,1.803187030677128e-10,0.0005948724907936376,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,USA,Competence_Score,7.766376725845856e-12,0.00748256363431372,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,USA,Fit_Score,4.4017198651534915e-11,4.6911183132206784e-07,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,USA,Performance_Score,4.4017198651534915e-11,0.0006368972194592867,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,USA,Leadership_Avg,4.788981487479443e-10,0.05565650262489525,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,USA,Status_Score,7.766376725845942e-12,2.3292450648778084e-05,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Agentic,USA,Warmth_Score,0.0,5.726855773276175e-10,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,China,Hireability_Score,4.432146465667962e-09,0.283692270144578,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,China,Competence_Score,7.766376725845856e-12,0.00024442284730760944,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,China,Fit_Score,1.7324497589408543e-09,0.12445448290437586,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,China,Performance_Score,2.0942965174732143e-08,0.011425729510528353,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,China,Leadership_Avg,4.4017198651534915e-11,9.68591255246514e-11,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,China,Status_Score,5.981489887632116e-10,0.2979223120550931,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,China,Warmth_Score,1.803187030677128e-10,0.00847291760704783,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,USA,Hireability_Score,5.981489887632073e-10,0.0005050895342126147,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,USA,Competence_Score,4.4017198651534915e-11,3.6886121962467063e-06,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,USA,Fit_Score,5.981489887632073e-10,1.1218185008412116e-09,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,USA,Performance_Score,5.981489887632073e-10,0.0031803082975072044,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,USA,Leadership_Avg,0.0,0.0001710682024524598,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,USA,Status_Score,5.981489887632073e-10,0.013220469461497394,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Entry-Level,Communal,USA,Warmth_Score,2.0942965174732514e-08,0.6131089135364607,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,China,Hireability_Score,0.0,1.934440172064058e-05,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,China,Competence_Score,0.0,1.1273474553775123e-06,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,China,Fit_Score,7.766376725845942e-12,0.00010287423299904203,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,China,Performance_Score,0.0,2.2349032366429316e-08,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,China,Leadership_Avg,0.0,7.481454432883932e-42,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,China,Status_Score,0.0,4.2414329439311596e-05,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,China,Warmth_Score,0.0,0.0009929533744715059,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,USA,Hireability_Score,1.1276526727471026e-09,0.008885336251998766,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,USA,Competence_Score,4.4017198651534915e-11,0.08205344107954678,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,USA,Fit_Score,1.1276526727471026e-09,0.018965578089481322,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,USA,Performance_Score,1.1276526727471026e-09,0.0341429997993344,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,4.4017198651534915e-11,1.4088554986989442e-06,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,USA,Status_Score,4.4017198651534915e-11,0.002147360595118019,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Agentic,USA,Warmth_Score,0.0,0.0018888474870171602,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,China,Hireability_Score,0.0,0.017697957559852134,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,China,Competence_Score,7.766376725845856e-12,0.6522825706491725,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,China,Fit_Score,7.766376725845856e-12,0.01307679598368369,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,China,Performance_Score,0.0,0.0009501149963352915,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,China,Leadership_Avg,0.0,0.009277910869084399,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,China,Status_Score,0.0,2.6363783339569616e-47,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,China,Warmth_Score,7.766376725845856e-12,0.021165082462436396,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,USA,Hireability_Score,4.4017198651534915e-11,0.01842998868929951,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,USA,Competence_Score,0.0,0.00015511346351199402,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,USA,Fit_Score,4.4017198651534915e-11,0.004773494875878188,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,USA,Performance_Score,4.4017198651534915e-11,0.00041748801834515627,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,USA,Leadership_Avg,7.766376725845942e-12,0.015416729750770157,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,USA,Status_Score,7.766376725845942e-12,0.022426449667790543,False
region,Procurement / Sourcing / Supply Chain,Singapore,Balanced,Senior-Level,Communal,USA,Warmth_Score,5.981489887632116e-10,3.021137321209098e-07,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,China,Hireability_Score,2.1069463203704973e-07,0.013798009472815446,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,China,Competence_Score,1.7832852553163528e-10,0.000652008695168764,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,China,Fit_Score,2.7454065372795686e-06,0.6116700340537382,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,China,Performance_Score,2.1069463203704973e-07,0.1612329142793449,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,China,Leadership_Avg,1.7832852553163528e-10,0.012096003409452388,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,China,Status_Score,3.914394130713038e-08,0.07812160986991068,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,China,Warmth_Score,4.4017198651534915e-11,1.1246157363256574e-05,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,USA,Hireability_Score,1.6643906775360467e-08,0.002587704740351385,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,USA,Competence_Score,0.0,3.3901945468594236e-09,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,USA,Fit_Score,7.766376725845942e-12,2.040375548515683e-05,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,USA,Performance_Score,7.766376725845942e-12,8.524762140184573e-05,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,7.766376725845856e-12,0.0005684417478514929,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,USA,Status_Score,7.766376725845942e-12,1.2527122186066848e-07,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Agentic,USA,Warmth_Score,4.4017198651534915e-11,0.018575472261273193,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,China,Hireability_Score,1.0146373947552326e-08,0.011388634238704622,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,China,Competence_Score,5.981489887632116e-10,0.04873264796532372,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,China,Fit_Score,1.0146373947552326e-08,0.005346878803249759,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,China,Performance_Score,1.4329627027530647e-07,0.11743964289910143,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,China,Leadership_Avg,0.0,0.0010182524406869415,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,China,Status_Score,4.432146465667962e-09,0.03799806441201335,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,China,Warmth_Score,1.7832852553163657e-10,0.003486033352054871,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,USA,Hireability_Score,5.981489887632073e-10,0.00024413137724312627,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,USA,Competence_Score,1.7832852553163657e-10,1.7504524415411988e-09,False
region,Procurement / Sourcing / Supply Chain,Singapore,Neutral,Entry-Level,Communal,USA,Fit_Score,4.8081231420595115e-09,8.086973187376341e-08,False
